URL,Title,Published,Author,Abstract,Atom Category,Filtered Category,Search Term
http://arxiv.org/abs/1206.4537v1,Spin Hall Conductivity on the Anisotropic Triangular Lattice,2012-06-20,Georges Bouzerar,"We present a detailed study of the spin Hall conductivity on a
two-dimensional triangular lattice in the presence of Rashba spin-orbit
coupling. In particular, we focus part of our attention on the effect of the
anisotropy of the nearest neighbor hopping amplitude. It is found that the
presence of anisotropy has drastic effects on the spin Hall conductivity,
especially in the hole doped regime where a significant increase or/and
reversed sign of the spin Hall conductivity has been obtained. We also provide
a systematic analysis of the numerical results in terms of Berry phases. The
changes of signs observed at particular density of carriers appear to be a
consequence of both Fermi surface topology and change of sign of electron
velocity. In addition, in contrast to the two-dimensional square lattice, it is
shown that the tight binding spin-orbit Hamiltonian should be derived carefully
from the continuous model on the triangular lattice.",cond-mat.mes-hall,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/1206.3860v1,"Transverse electric conductivity and dielectric function in quantum
  non-degenerate collisional plasma by Mermin approach",2012-06-18,A. A. Yushkanov,"Formulas for transverse conductance in quantum non-degenerate collisional
plasma are deduced. The kinetic equation in momentum space in the relaxation
approach is used. It is shown, that at $\hbar\to 0$ the derived formula
transfers to the classical one. It is shown also, that when values of
dimensionless wave numbers are small, the conductance formula transfers in the
known formula for classical non-degenerate plasmas.",physics.plasm-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/1206.3644v1,Efficient Quantum Ratchet,2012-06-16,Guang-Can Guo,"Quantum resonance is one of the main characteristics of the quantum kicked
rotor, which has been used to induce accelerated ratchet current of the
particles with a generalized asymmetry potential. Here we show that by
desynchronizing the kicked potentials of the flashing ratchet [Phys. Rev. Lett.
94, 110603 (2005)], new quantum resonances are stimulated to conduct directed
currents more efficiently. Most distinctly, the missed resonances
$\kappa=1.0\pi$ and $\kappa=3.0\pi$ are created out to induce even larger
currents. At the same time, with the help of semiclassical analysis, we prove
that our result is exact rather than phenomenon induced by errors of the
numerical simulation. Our discovery may be used to realize directed transport
efficiently, and may also lead to a deeper understanding of symmetry breaking
for the dynamical evolution.",quant-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/1206.3117v1,Chiral symmetry on the edge of 2D symmetry protected topological phases,2012-06-14,Xiao-Gang Wen,"Symmetry protected topological (SPT) states are short-range entangled states
with symmetry, which have symmetry protected gapless edge states around a
gapped bulk. Recently, we proposed a systematic construction of SPT phases in
interacting bosonic systems, however it is not very clear what is the form of
the low energy excitations on the gapless edge. In this paper, we answer this
question for two dimensional bosonic SPT phases with Z_N and U(1) symmetry. We
find that while the low energy modes of the gapless edges are non-chiral,
symmetry acts on them in a chiral way, i.e. acts on the right movers and the
left movers differently. This special realization of symmetry protects the
gaplessness of the otherwise unstable edge states by prohibiting a direct
scattering between the left and right movers. Moreover, understanding of the
low energy effective theory leads to experimental predictions about the SPT
phases. In particular, we find that all the 2D U(1) SPT phases have even
integer quantized Hall conductance.",cond-mat.str-el,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/1206.2551v1,"Correlation between Quantum Conductance and Atomic Arrangement of Silver
  Atomic-Size Nanowires",2012-06-12,D. Ugarte,"We have studied the effect of thermal effects on the structural and transport
response of Ag atomic-size nanowires generated by mechanical elongation. Our
study involves both time-resolved atomic resolution transmission electron
microscopy imaging and quantum conductance measurement using an
ultra-high-vacuum mechanically controllable break junction. We have observed
drastic changes in conductance and structural properties of Ag nanowires
generated at different temperatures (150 and 300 K). By combining electron
microscopy images, electronic transport measurements and quantum transport
calculations, we have been able to obtain a consistent correlation between the
conductance and structural properties of Ag NWs. In particular, our study has
revealed the formation of metastable rectangular rod-like Ag wire (3/3) along
the (001) crystallographic direction, whose formation is enhanced. These
results illustrate the high complexity of analyzing structural and quantum
conductance behaviour of metal atomic-size wires; also, they reveal that it is
extremely difficult to compare NW conductance experiments performed at
different temperatures due to the fundamental modifications of the mechanical
behavior.",cond-mat.mtrl-sci,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/1206.0462v1,"Casimir-Polder forces, boundary conditions and fluctuations",2012-06-03,Ruggero Vasile,"We review different aspects of the atom-atom and atom-wall Casimir-Polder
forces. We first discuss the role of a boundary condition on the interatomic
Casimir-Polder potential between two ground-state atoms, and give a physically
transparent interpretation of the results in terms of vacuum fluctuations and
image atomic dipoles. We then discuss the known atom-wall Casimir-Polder force
for ground- and excited-state atoms, using a different method which is also
suited for extension to time-dependent situations. Finally, we consider the
fluctuation of the Casimir-Polder force between a ground-state atom and a
conducting wall, and discuss possible observation of this force fluctuation.",quant-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/1205.6899v1,"Transversal electric conductivity and dielectric function in quantum
  Maxwell collisional plasma",2012-05-31,A. A. Yushkanov,"Formulas for transversal conductance and dielectric permeability (dielectric
function) in quantum Maxwell collisional plasma are deduced. The kinetic
equation with collision integral in the form relaxation type is used.",physics.plasm-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/1205.5635v2,"Harmonic oscillator model for the atom-surface Casimir-Polder
  interaction energy",2012-05-25,Tomio Y. Petrosky,"In this paper we consider a quantum harmonic oscillator interacting with the
electromagnetic radiation field in the presence of a boundary condition
preserving the continuous spectrum of the field, such as an infinite perfectly
conducting plate. Using an appropriate Bogoliubov-type transformation we can
diagonalize exactly the Hamiltonian of our system in the continuum limit and
obtain non-perturbative expressions for its ground-state energy. From the
expressions found, the atom-wall Casimir-Polder interaction energy can be
obtained, and well-know lowest-order results are recovered as a limiting case.
Use and advantage of this method for dealing with other systems where
perturbation theory cannot be used is also discussed.",quant-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/1205.4903v2,Thermal Issues in Casimir Forces Between Conductors and Semiconductors,2012-05-22,Simen A. Ellingsen,"The Casimir effect between metal surfaces has now been well-verified at the
few-percent level experimentally. However, the temperature dependence has never
been observed in the laboratory, since all experiments are conducted at room
temperature. The temperature dependence for the related Casimir-Polder force
between an atom and a bulk material has, in contrast, been observed between a
BEC and a silica substrate, with the environment and the silica held at
different temperatures. There is a controversy about the temperature dependence
for the force between metals, having to do with the magnitude of the linear
temperature term for both low and high temperature, the latter being most
prominent at large distances. There are also related anomalies pertaining to
semiconductors. The status of this controversy, and of the relevant
experiments, are reviewed in this report.",hep-th,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/1205.4644v1,Tunable single-photon heat conduction in electrical circuits,2012-05-21,M. Möttönen,"We build on the study of single-photon heat conduction in electronic circuits
taking into account the back-action of the
superconductor--insulator--normal-metal thermometers. In addition, we show that
placing capacitors, resistors, and superconducting quantum interference devices
(SQUIDs) into a microwave cavity can severely distort the spatial current
profile which, in general, should be accounted for in circuit design. The
introduction of SQUIDs also allows for in situ tuning of the photonic power
transfer which could be utilized in experiments on superconducting quantum
bits.",cond-mat.mes-hall,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/1205.4019v2,The two dimensional Cerenkov radiation,2012-05-17,Miroslav Pardy,"We derive the power spectrum of photons generated by charged particle moving
in parallel direction to the graphene-like structure with index of refraction
n. While the graphene sheet is conductive, some graphene-like structures, for
instance graphene with implanted ions, or, also 2D-glasses, are dielectric
media, and it means that it enables the experimental realization of the
Cerenkov radiation. We calculate it from the viewpoint of the Schwinger theory
of sources.",quant-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/1205.3156v4,"Theory and classification of interacting 'integer' topological phases in
  two dimensions: A Chern-Simons approach",2012-05-14,Ashvin Vishwanath,"We study topological phases of interacting systems in two spatial dimensions
in the absence of topological order (i.e. with a unique ground state on closed
manifolds and no fractional excitations). These are the closest interacting
analogs of integer Quantum Hall states, topological insulators and
superconductors. We adapt the well-known Chern-Simons {K}-matrix description of
Quantum Hall states to classify such `integer' topological phases. Our main
result is a general formalism that incorporates symmetries into the
{{K}}-matrix description. Remarkably, this simple analysis yields the same list
of topological phases as a recent group cohomology classification, and in
addition provides field theories and explicit edge theories for all these
phases. The bosonic topological phases, which only appear in the presence of
interactions and which remain well defined in the presence of disorder include
(i) bosonic insulators with a Hall conductance quantized to even integers (ii)
a bosonic analog of quantum spin Hall insulators and (iii) a bosonic analog of
a chiral topological superconductor, whose K matrix is the Cartan matrix of Lie
group E$_8$. We also discuss interacting fermion systems where symmetries are
realized in a projective fashion, where we find the present formalism can
handle a wider range of symmetries than a recent group super-cohomology
classification. Lastly we construct microscopic models of these phases from
coupled one-dimensional systems.",cond-mat.str-el,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/1205.2426v1,Quantum behavior of graphene transistors near the scaling limit,2012-05-11,Phaedon Avouris,"The superior intrinsic properties of graphene have been a key research focus
for the past few years. However, external components, such as metallic
contacts, serve not only as essential probing elements, but also give rise to
an effective electron cavity, which can form the basis for new quantum devices.
In previous studies, quantum interference effects were demonstrated in graphene
heterojunctions formed by a top gate. Here phase coherent transport behavior is
demonstrated in a simple two terminal graphene structure with clearly-resolved
Fabry-Perot oscillations in sub-100 nm devices. By aggressively scaling the
channel length down to 50 nm, we study the evolution of the graphene transistor
from the channel-dominated diffusive regime to the contact-dominated ballistic
regime. Key issues such as the current asymmetry, the question of Fermi level
pinning by the contacts, the graphene screening determining the heterojunction
barrier width, the scaling of minimum conductivity and of the on/off current
ratio, are investigated.",cond-mat.mes-hall,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/1205.1717v1,"A proposal for a scalable universal bosonic simulator using individually
  trapped ions",2012-05-08,Daniel F. V. James,"We describe a possible architecture to implement a universal bosonic
simulator (UBS) using trapped ions. Single ions are confined in individual
traps, and their motional states represent the bosonic modes. Single-mode
linear operators, nonlinear phase-shifts, and linear beam splitters can be
realized by precisely controlling the trapping potentials. All the processes in
a bosonic simulation, except the initialization and the readout, can be
conducted beyond the Lamb-Dicke regime. Aspects of our proposal can also be
applied to split adiabatically a pair of ions in a single trap.",quant-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/1204.5940v3,"Opto-mechanical measurement of micro-trap via nonlinear cavity enhanced
  Raman scattering spectrum",2012-04-26,Lin Zhang,"High-gain resonant nonlinear Raman scattering on trapped cold atoms within a
high-fineness ring optical cavity is simply explained under a nonlinear
opto-mechanical mechanism, and a proposal using it to detect frequency of
micro-trap on atom chip is presented. The enhancement of scattering spectrum is
due to a coherent Raman conversion between two different cavity modes mediated
by collective vibrations of atoms through nonlinear opto-mechanical couplings.
The physical conditions of this technique are roughly estimated on Rubidium
atoms, and a simple quantum analysis as well as a multi-body semiclassical
simulation on this nonlinear Raman process is conducted.",physics.atom-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/1204.5918v1,Dynamics of a nano-scale rotor driven by single-electron tunneling,2012-04-26,A. Eisfeld,"We investigate theoretically the dynamics and the charge transport properties
of a rod-shaped nano-scale rotor, which is driven by a similar mechanism as the
nanomechanical single-electron transistor (NEMSET). We show that a static
electric potential gradient can lead to self-excitation of oscillatory or
continuous rotational motion. The relevant parameters of the device are
identified and the dependence of the dynamics on these parameters is studied.
We further discuss how the dynamics is related to the measured current through
the device. Notably, in the oscillatory regime, we find a negative differential
conductance. The current-voltage characteristics can be used to infer details
of the surrounding environment which is responsible for damping.",cond-mat.mes-hall,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/1204.5634v2,"Thermoelectric probe for Rashba spin-orbit interaction strength in a two
  dimensional electron gas",2012-04-25,Tarun Kanti Ghosh,"Thermoelectric coefficients of a two dimensional electron gas with the Rashba
spin-orbit interaction are presented here. In absence of magnetic field,
thermoelectric coefficients are enhanced due to the Rashba spin-orbit
interaction. In presence of magnetic field, the thermoelectric coefficients of
spin-up and spin-down electrons oscillate with different frequency and produces
beating patterns in the components of the total thermoelectric power and the
total thermal conductivity. We also provide analytical expressions of the
thermoelectric coefficients to explain the beating pattern formation. We obtain
a simple relation which determines the Rashba SOI strength if the magnetic
fields corresponding to any two successive beat nodes are known from the
experiment.",cond-mat.mes-hall,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/1204.4053v2,"Terahertz lasing from intersubband polariton-polariton scattering in
  asymmetric quantum wells",2012-04-18,Chris C. Phillips,"Electric dipole transitions between different cavity polariton branches or
between dressed atomic states with the same excitation number are strictly
forbidden in centro-symmetric systems. For doped quantum wells in semiconductor
microcavities, the strong coupling between an intersubband transition in the
conduction band and a cavity mode produces two branches of intersubband cavity
polaritons, whose normal-mode energy splitting is tunable and can be in the
terahertz region. Here, we show that, by using asymmetric quantum wells, it is
possible to have allowed dipolar transitions between different polaritonic
branches, leading to the emission of terahertz photons. We present a quantum
field theory for such a system and predict that high-efficiency, widely tunable
terahertz lasing can be obtained.",cond-mat.mes-hall,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/1204.2858v1,"Image method in the calculation of the van der Waals force between an
  atom and a conducting surface",2012-04-13,C. Farina,"Initially, we make a detailed historical survey of van der Waals forces,
collecting the main references on the subject. Then, we review a method
recently proposed by Eberlein and Zietal to compute the dispersion van der
Waals interaction between a neutral but polarizable atom and a perfectly
conducting surface of arbitrary shape. This method has the advantage of
relating the quantum problem to a corresponding classical one in electrostatics
so that all one needs is to compute an appropriate Green function. We show how
the image method of electrostatics can be conveniently used together with the
Eberlein and Zietal mehtod (when the problem admits an image solution). We then
illustrate this method in a couple of simple but important cases, including the
atom-sphere system. Particularly, in our last example, we present an original
result, namely, the van der Waals force between an atom and a boss hat made of
a grounded conducting material.",quant-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/1204.1445v1,"Enhanced thermoelectric properties in hybrid graphene-boron nitride
  nanoribbons",2012-04-06,Angel Rubio,"The thermoelectric properties of hybrid graphene-boron nitride nanoribbons
(BCNNRs) are investigated using the non-equilibrium Green's function (NEGF)
approach. We find that the thermoelectric figure of merit (ZT) can be
remarkably enhanced by periodically embedding hexagonal BN (h-BN) into graphene
nanoribbons (GNRs). Compared to pristine GNRs, the ZT for armchair-edged BCNNRs
with width index 3p+2 is enhanced up to 10~20 times while the ZT of nanoribbons
with other widths is enhanced just by 1.5~3 times. As for zigzag-edge
nanoribbons, the ZT is enhanced up to 2~3 times. This improvement comes from
the combined increase in the Seebeck coefficient and the reduction in the
thermal conductivity outweighing the decrease in the electrical conductance. In
addition, the effect of component ratio of h-BN on the thermoelectric transport
properties is discussed. These results qualify BCNNRs as a promising candidate
for building outstanding thermoelectric devices.",cond-mat.mes-hall,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/1204.0904v1,"Heat transport through lattices of quantum harmonic oscillators in
  arbitrary dimensions",2012-04-04,H. J. Briegel,"In d-dimensional lattices of coupled quantum harmonic oscillators, we analyze
the heat current caused by two thermal baths of different temperature, which
are coupled to opposite ends of the lattice, with focus on the validity of
Fourier's law of heat conduction. We provide analytical solutions of the heat
current through the quantum system in the non-equilibrium steady state using
the rotating-wave approximation and bath interactions described by a master
equation of Lindblad form. The influence of local dephasing in the transition
of ballistic to diffusive transport is investigated.",quant-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/1203.4323v1,"2-GHz clock quantum key distribution over 260 km of standard telecom
  fiber",2012-03-20,Zheng-Fu Han,"We report a demonstration of quantum key distribution (QKD) over a standard
telecom fiber exceeding 50 dB in loss and 250 km in length. The differential
phase shift QKD protocol was chosen and implemented with 2 GHz system clock
rate. By careful optimization of the 1-bit delayed Faraday-Michelson
interferometer and the use of the super-conducting single photon detector
(SSPD), we achieved a quantum bit error rate below 2% when the fiber length was
no more than 205 km, and of 3.45% for the 260 km length fiber with 52.9 dB
loss. We also improved the quantum efficiency of SSPD to obtain high key rate
for 50 km length.",quant-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/1203.3733v2,Randomized Benchmarking of Multi-Qubit Gates,2012-03-16,D. J. Wineland,"As experimental platforms for quantum information processing continue to
mature, characterization of the quality of unitary gates that can be applied to
their quantum bits (qubits) becomes essential. Eventually, the quality must be
sufficiently high to support arbitrarily long quantum computations. Randomized
benchmarking already provides a platform-independent method for assessing the
quality of one-qubit rotations. Here we describe an extension of this method to
multi-qubit gates. We provide a platform-independent protocol for evaluating
the performance of experimental Clifford unitaries, which form the basis of
fault-tolerant quantum computing. We implemented the benchmarking protocol with
trapped-ion two-qubit phase gates and one-qubit gates and found an error per
random two-qubit Clifford unitary of $0.162 \pm 0.008$, thus setting the first
benchmark for such unitaries. By implementing a second set of sequences with an
extra two-qubit phase gate at each step, we extracted an error per phase gate
of $0.069 \pm 0.017$. We conducted these experiments with movable,
sympathetically cooled ions in a multi-zone Paul trap - a system that can in
principle be scaled to larger numbers of ions.",quant-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/1203.2732v2,"The thermal Casimir-Polder interaction of an atom with spherical plasma
  shell",2012-03-13,Nail R. Khusnutdinov,"The van der Waals and Casimir-Polder interaction energy of an atom with an
infinitely thin sphere with finite conductivity is investigated in the
framework of the hydrodynamic approach at finite temperature. This
configuration models the real interaction of an atom with fullerene. The
Lifshitz approach is used to find the free energy. We find the explicit
expression for the free energy and perform the analysis of it for i) high and
low temperatures, ii) large radii of sphere and ii) short separation between an
atom and sphere. At low temperatures the thermal part of the free energy
approaches zero as forth power of the temperature while for high temperatures
it is proportional to the first degree of the temperature. The entropy of this
system is positive for small radii of sphere and it becomes negative at low
temperatures and for large radii of the sphere.",quant-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/1203.1281v1,Universal Sound Attenuation in Amorphous Solids at Low-Temperatures,2012-03-06,Dervis Can Vural,"Disordered solids are known to exhibit quantitative universalities at low
temperatures, the most striking of which is the ultrasonic attenuation
coefficient Q. The established theory of tunneling two state systems (TTLS) in
its original form (i.e. without extra fitting functions and parameters), is
unable to explain this universality. While the TTLS model can be modified,
particularly by including long range phonon induced interactions to explain the
universal value of Q, (a) it is not clear that the essential features of the
original model that has been successful in explaining the experimental data is
preserved, and (b) even if it is, it is not clear that the postulates of the
original model remain necessary. The purpose of this study is to derive the
universal acoustic absorption and related quantities observed in disordered
solids by starting from a many-body quantum theory of unspecified amorphous
blocks that mutually interact through the strain field. Based on very generic
assumptions and having no adjustable fitting parameters, the frequency and
initial state averaged macroscopic attenuation of a group of interacting
disordered blocks is calculated in the low temperature regime by a novel ""trace
method"", which then is iterated up-to experimental length scales through a real
space renormalization group approach. Then using a heuristic second-order
perturbation argument, the frequency dependence of Q is found, and combined
with the previous result to yield the observed universal values in the MHz-Ghz
range of frequencies. It is concluded that strong microscopic postulates are
not necessary in order to explain the thermal conductivity, velocity shift and
sound attenuation of disordered media in the low temperature regime.",cond-mat.dis-nn,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/1203.1231v2,Classical Casimir interaction in the plane-sphere geometry,2012-03-06,Serge Reynaud,"We study the Casimir interaction in the plane-sphere geometry in the
classical limit of high temperatures. In this limit, the finite conductivity of
the metallic plates needs to be taken into account. For the Drude model, the
classical Casimir interaction is nevertheless found to be independent of the
conductivity so that it can be described by a single universal function
depending only on the aspect ratio $x=L/R$ where $L$ is the interplate distance
and $R$ the sphere radius. This universal function differs from the one found
for perfect reflectors and is in principle amenable to experimental tests. The
asymptotic approach of the exact result to the Proximity Force Approximation
appears to be well fitted by polynomial expansions in $\ln x$.",quant-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/1203.0613v2,A novel model for the fractional quantum Hall effect,2012-03-03,A. I. Arbab,"A novel model of complex quantum harmonic oscillator is found to account for
the observed Fractional quantum Hall effect (FQHE). The sequences of the
observed FQHE conductivity and charge are explained. The two sequences are
found to express a quantity and its complex conjugated partner. The oscillator
is found to have two degenerates states, $\psi_n$, with angular momenta $\pm
\,n\,\hbar$\,, where $h = 2\pi \hbar $ is the Planck's constant, and $n$ is the
principal quantum number of the oscillator. The filling factor, $i$, that
Klitzing has found for the integer quantum Hall effect (IQHE) is $i=n+1$.
Analytical expressions for longitudinal resistance and Hall's voltage are
obtained. The width of the plateau between two states is found to be $\Delta
B=\frac{1}{n(n+1)}\,\frac{n_sh}{e}\,,$ where $n_s$ is the electron number
density.",quant-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/1202.6415v2,Repulsive Casimir and Casimir-Polder Forces,2012-02-29,Simen A. Ellingsen,"Casimir and Casimir-Polder repulsion have been known for more than 50 years.
The general ""Lifshitz"" configuration of parallel semi-infinite dielectric slabs
permits repulsion if they are separated by a dielectric fluid that has a value
of permittivity that is intermediate between those of the dielectric slabs.
This was indirectly confirmed in the 1970s, and more directly by Capasso's
group recently. It has also been known for many years that electrically and
magnetically polarizable bodies can experience a repulsive quantum vacuum
force. More amenable to practical application are situations where repulsion
could be achieved between ordinary conducting and dielectric bodies in vacuum.
The status of the field of Casimir repulsion with emphasis on recent
developments will be surveyed. Here, stress will be placed on analytic
developments, especially of Casimir-Polder (CP) interactions between
anisotropically polarizable atoms, and CP interactions between anisotropic
atoms and bodies that also exhibit anisotropy, either because of anisotropic
constituents, or because of geometry. Repulsion occurs for wedge-shaped and
cylindrical conductors, provided the geometry is sufficiently asymmetric, that
is, either the wedge is sufficiently sharp or the atom is sufficiently far from
the cylinder.",hep-th,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/1202.5871v3,"Energy absorption by ""sparse"" systems: beyond linear response theory",2012-02-27,Doron Cohen,"The analysis of the response to driving in the case of weakly chaotic or
weakly interacting systems should go beyond linear response theory. Due to the
""sparsity"" of the perturbation matrix, a resistor network picture of
transitions between energy levels is essential. The Kubo formula is modified,
replacing the ""algebraic"" average over the squared matrix elements by a
""resistor network"" average. Consequently the response becomes semi-linear
rather than linear. Some novel results have been obtained in the context of two
prototype problems: the heating rate of particles in Billiards with vibrating
walls; and the Ohmic Joule conductance of mesoscopic rings driven by
electromotive force. Respectively, the obtained results are contrasted with the
""Wall formula"" and the ""Drude formula"".",quant-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/1202.5642v1,"Extraordinary magnetoresistance in graphite: experimental evidence for
  the time-reversal symmetry breaking",2012-02-25,A. S. Alexandrov,"The ordinary magnetoresistance (MR) of doped semiconductors is positive and
quadratic in a low magnetic field, B, as it should be in the framework of the
Boltzmann kinetic theory or in the conventional hopping regime. We observe an
unusual highly-anisotropic in-plane MR in graphite, which is neither quadratic
nor always positive. In a certain current direction MR is negative and linear
in B in fields below a few tens of mT with a crossover to a positive MR at
higher fields, while in a perpendicular current direction we observe a giant
super-linear and positive MR. These extraordinary MRs are respectively
explained by a hopping magneto-conductance via non-zero angular momentum
orbitals, and by the magneto-conductance of inhomogeneous media. The linear
orbital NMR is a unique signature of the broken time-reversal symmetry (TRS) in
graphite. While some local paramagnetic centers could be responsible for the
broken TRS, the observed large diamagnetism suggests a more intriguing
mechanism of this breaking, involving superconducting clusters with
unconventional (chiral) order parameters and spontaneously generated
normal-state current loops in graphite.",cond-mat.supr-con,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/1202.5705v4,"Lamb shift of non-degenerate energy level systems placed between two
  infinite parallel conducting plates",2012-02-25,T. -T. Truong,"The issue of the observability of the Lamb shift in systems with
non-degenerate energy levels is put to question. To this end, we compute the
Lamb shift of such systems in the electromagnetic environment provided by two
infinite parallel conducting plates, which is instrumental in demonstrating the
existence of the so-called Casimir effect. A formula giving the relative change
in the Lamb shift (as compared to the standard one in vacuum) is explicitly
obtained for spherical semiconductor Quantum Dots (QD). It is the result of a
careful mathematical treatment of divergences in the calculations involving
distribution theory, which also settles a controversy on two different
expressions in the existing literature. It suggests a possibility of QD
non-degenerate energy spectrum fine-tuning for experimental purposes as well as
a Gedankenexperiment to observe the Lamb shift in spherical semiconductor
quantum dots.",quant-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/1202.3272v1,The Casimir effect in the sphere-plane geometry,2012-02-15,Serge Reynaud,"We present calculations of the Casimir interaction between a sphere and a
plane, using a multipolar expansion of the scattering formula. This
configuration enables us to study the nontrivial dependence of the Casimir
force on the geometry, and its correlations with the effects of imperfect
reflection and temperature. The accuracy of the Proximity Force Approximation
(PFA) is assessed, and is shown to be affected by imperfect reflexion. Our
analytical and numerical results at ambient temperature show a rich variety of
interplays between the effects of curvature, temperature, finite conductivity,
and dissipation.",quant-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/1201.4746v1,"Molecular Gas Adsorption Induced Carrier Transport Studies of Epitaxial
  Graphene using IR Reflection Spectroscopy",2012-01-23,M. V. S. Chandrashekhar,"We investigate molecular adsorption doping by electron withdrawing NO2 and
electron donating NH3 on epitaxial graphene grown on C-face SiC substrates.
Amperometric measurements show conductance changes upon introduction of
molecular adsorbents on epitaxial graphene. Conductance changes are a trade-off
between carrier concentration and scattering, and manifest at direct current
and optical frequencies. We therefore investigate changes in the infrared (IR)
reflection spectra to correlate these two frequency domains, as reflectance
changes are due to a change of epitaxial graphene (EG) surface conductance. We
match theory with experimental IR data and extract changes in carrier
concentration and scattering due to gas adsorption. Finally, we separate the
intraband and interband scattering contributions to the electronic transport
under gas adsorption. The results indicate that, under gas adsorption, the
influence of interband scattering cannot be neglected, even at DC.",cond-mat.mtrl-sci,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/1201.3340v2,An entropic approach to local realism and noncontextuality,2012-01-16,Tobias Fritz,"For any Bell locality scenario (or Kochen-Specker noncontextuality scenario),
the joint Shannon entropies of local (or noncontextual) models define a convex
cone for which the non-trivial facets are tight entropic Bell (or
contextuality) inequalities. In this paper we explore this entropic approach
and derive tight entropic inequalities for various scenarios. One advantage of
entropic inequalities is that they easily adapt to situations like bilocality
scenarios, which have additional independence requirements that are non-linear
on the level of probabilities, but linear on the level of entropies. Another
advantage is that, despite the nonlinearity, taking detection inefficiencies
into account turns out to be very simple. When joint measurements are conducted
by a single detector only, the detector efficiency for witnessing quantum
contextuality can be arbitrarily low.",quant-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/1201.0592v1,Hydrodynamic model for electron-hole plasma in graphene,2012-01-03,V. Ryzhii,"We propose a hydrodynamic model describing steady-state and dynamic electron
and hole transport properties of graphene structures which accounts for the
features of the electron and hole spectra. It is intended for electron-hole
plasma in graphene characterized by high rate of intercarrier scattering
compared to external scattering (on phonons and impurities), i.e., for
intrinsic or optically pumped (bipolar plasma), and gated graphene (virtually
monopolar plasma). We demonstrate that the effect of strong interaction of
electrons and holes on their transport can be treated as a viscous friction
between the electron and hole components. We apply the developed model for the
calculations of the graphene dc conductivity, in particular, the effect of
mutual drag of electrons and holes is described. The spectra and damping of
collective excitations in graphene in the bipolar and monopolar limits are
found. It is shown that at high gate voltages and, hence, at high electron and
low hole densities (or vice-versa), the excitations are associated with the
self-consistent electric field and the hydrodynamic pressure (plasma waves). In
intrinsic and optically pumped graphene, the waves constitute quasineutral
perturbations of the electron and hole densities (electron-hole sound waves)
with the velocity being dependent only on the fundamental graphene constants.",cond-mat.mes-hall,cat:quant-ph,all:super%20conducting
